iso_3_code,countryname,who_region,year,vaccinecode,vaccine_description,schedulerounds,targetpop,targetpop_description,geoarea,ageadministered
MLT,Malta,EURO,2023,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,1.0,,General/routine,NATIONAL,M2
MLT,Malta,EURO,2023,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,2.0,,General/routine,NATIONAL,M4
MLT,Malta,EURO,2023,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,3.0,,General/routine,NATIONAL,M12
MLT,Malta,EURO,2023,TDIPV_S,"Td-IPV (Tetanus, diphtheria for older children and adults and IPV) vaccine",5.0,B_ADO_W,General/routine,NATIONAL,Y14
MMR,Myanmar,SEARO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B-M2
MMR,Myanmar,SEARO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,M2
MMR,Myanmar,SEARO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,M4
MMR,Myanmar,SEARO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,M6
MMR,Myanmar,SEARO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18
MMR,Myanmar,SEARO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B
MMR,Myanmar,SEARO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9
MMR,Myanmar,SEARO,2023,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,M4
MMR,Myanmar,SEARO,2023,JE_LIVEATD,JE-Livatd (Japanese Encephalitis live-attenuated) vaccine,1.0,,General/routine,NATIONAL,M9
MMR,Myanmar,SEARO,2023,MR,MR (Measles and rubella) vaccine,1.0,,General/routine,NATIONAL,M9
MMR,Myanmar,SEARO,2023,MR,MR (Measles and rubella) vaccine,2.0,,General/routine,NATIONAL,M18
MMR,Myanmar,SEARO,2023,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,M2
MMR,Myanmar,SEARO,2023,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,M4
MMR,Myanmar,SEARO,2023,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,M6
MMR,Myanmar,SEARO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,M2
MMR,Myanmar,SEARO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M4
MMR,Myanmar,SEARO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M6
MMR,Myanmar,SEARO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,M2
MMR,Myanmar,SEARO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,,General/routine,NATIONAL,M4
MMR,Myanmar,SEARO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact
MMR,Myanmar,SEARO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1
MMR,Myanmar,SEARO,2023,VITAMINA,Vitamin A supplements,1.0,,General/routine,NATIONAL,M6-M59
MNE,Montenegro,EURO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B
MNE,Montenegro,EURO,2023,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",1.0,CATCHUP_C,Catch-up children,NATIONAL,Y6
MNE,Montenegro,EURO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,,General/routine,NATIONAL,W9
MNE,Montenegro,EURO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,,General/routine,NATIONAL,W17
MNE,Montenegro,EURO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18
MNE,Montenegro,EURO,2023,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,3.0,,General/routine,NATIONAL,W23
MNE,Montenegro,EURO,2023,DTAPIPV,DTaP-IPV (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y6
MNE,Montenegro,EURO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,B
MNE,Montenegro,EURO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,W5
MNE,Montenegro,EURO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,W9
MNE,Montenegro,EURO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,4.0,RISKGROUPS,Risk group(s),NATIONAL,M13
MNE,Montenegro,EURO,2023,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9-Y14
MNE,Montenegro,EURO,2023,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
MNE,Montenegro,EURO,2023,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,
MNE,Montenegro,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18
MNE,Montenegro,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,
MNE,Montenegro,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,
MNE,Montenegro,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
MNE,Montenegro,EURO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,>=M6
MNE,Montenegro,EURO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
MNE,Montenegro,EURO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M13
MNE,Montenegro,EURO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,Y6
MNE,Montenegro,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Y18
MNE,Montenegro,EURO,2023,TDIPV_S,"Td-IPV (Tetanus, diphtheria for older children and adults and IPV) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y14
MNG,Mongolia,WPRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B
MNG,Mongolia,WPRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,M2
MNG,Mongolia,WPRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,M3
MNG,Mongolia,WPRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,M4
MNG,Mongolia,WPRO,2023,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,,General/routine,NATIONAL,M14
MNG,Mongolia,WPRO,2023,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,,General/routine,NATIONAL,Y2
MNG,Mongolia,WPRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
MNG,Mongolia,WPRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B
MNG,Mongolia,WPRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,
MNG,Mongolia,WPRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,
MNG,Mongolia,WPRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
MNG,Mongolia,WPRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,Y2-Y5
MNG,Mongolia,WPRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,M5
MNG,Mongolia,WPRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
MNG,Mongolia,WPRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M9
MNG,Mongolia,WPRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,Y2
MNG,Mongolia,WPRO,2023,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,B
MNG,Mongolia,WPRO,2023,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,M2
MNG,Mongolia,WPRO,2023,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,M3
MNG,Mongolia,WPRO,2023,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,M4
MNG,Mongolia,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,M2
MNG,Mongolia,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M4
MNG,Mongolia,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M9
MNG,Mongolia,WPRO,2023,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
MNG,Mongolia,WPRO,2023,TBE_ADULT,Adult TBE (tick borne encephalitis) vaccine,1.0,RISKGROUPS,Risk group(s),,
MNG,Mongolia,WPRO,2023,TBE_PEDIATRIC,Pediatric TBE (tick borne encephalitis) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
MNG,Mongolia,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,B_CHILD_W,General/routine,NATIONAL,Y7
MNG,Mongolia,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,B_ADO_W,General/routine,NATIONAL,Y15
MNG,Mongolia,WPRO,2023,VITAMINA,Vitamin A supplements,1.0,,General/routine,NATIONAL,M6-M59
MNG,Mongolia,WPRO,2023,YF,YF (Yellow fever) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
MNP,Northern Mariana Islands,WPRO,2023,DTAP,DTaP (acellular) vaccine,1.0,,General/routine,NATIONAL,W6
MNP,Northern Mariana Islands,WPRO,2023,DTAP,DTaP (acellular) vaccine,2.0,,General/routine,NATIONAL,M4
MNP,Northern Mariana Islands,WPRO,2023,DTAP,DTaP (acellular) vaccine,3.0,,General/routine,NATIONAL,M6
MNP,Northern Mariana Islands,WPRO,2023,DTAP,DTaP (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M15-M18
MNP,Northern Mariana Islands,WPRO,2023,DTAP,DTaP (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4-Y6
MNP,Northern Mariana Islands,WPRO,2023,DTAPHEPBIPV,DTaP-HepB-IPV (acellular) vaccine,1.0,,General/routine,NATIONAL,W6
MNP,Northern Mariana Islands,WPRO,2023,DTAPHEPBIPV,DTaP-HepB-IPV (acellular) vaccine,2.0,,General/routine,NATIONAL,M6
MNP,Northern Mariana Islands,WPRO,2023,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,1.0,,General/routine,NATIONAL,W6
MNP,Northern Mariana Islands,WPRO,2023,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,2.0,,General/routine,NATIONAL,M4
MNP,Northern Mariana Islands,WPRO,2023,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,3.0,,General/routine,NATIONAL,M6
MNP,Northern Mariana Islands,WPRO,2023,DTAPIPV,DTaP-IPV (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4-Y6
MNP,Northern Mariana Islands,WPRO,2023,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y19
MNP,Northern Mariana Islands,WPRO,2023,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,ADULTS,Adults,NATIONAL,+M6
MNP,Northern Mariana Islands,WPRO,2023,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,,General/routine,NATIONAL,M12
MNP,Northern Mariana Islands,WPRO,2023,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,,General/routine,NATIONAL,+M6
MNP,Northern Mariana Islands,WPRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B
MNP,Northern Mariana Islands,WPRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,,General/routine,NATIONAL,W6
MNP,Northern Mariana Islands,WPRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,,General/routine,NATIONAL,M6
MNP,Northern Mariana Islands,WPRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,,General/routine,NATIONAL,W6
MNP,Northern Mariana Islands,WPRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,,General/routine,NATIONAL,M4
MNP,Northern Mariana Islands,WPRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,3.0,,General/routine,NATIONAL,M15-M18
MNP,Northern Mariana Islands,WPRO,2023,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y9-Y14
MNP,Northern Mariana Islands,WPRO,2023,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6
MNP,Northern Mariana Islands,WPRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18
MNP,Northern Mariana Islands,WPRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,
MNP,Northern Mariana Islands,WPRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,
MNP,Northern Mariana Islands,WPRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
MNP,Northern Mariana Islands,WPRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,>=M6
MNP,Northern Mariana Islands,WPRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,,General/routine,NATIONAL,>=M6
MNP,Northern Mariana Islands,WPRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
MNP,Northern Mariana Islands,WPRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,W6
MNP,Northern Mariana Islands,WPRO,2023,IPV,IPV (Inactivated polio vaccine),2.0,,General/routine,NATIONAL,M4
MNP,Northern Mariana Islands,WPRO,2023,IPV,IPV (Inactivated polio vaccine),3.0,,General/routine,NATIONAL,M6
MNP,Northern Mariana Islands,WPRO,2023,IPV,IPV (Inactivated polio vaccine),4.0,,General/routine,NATIONAL,Y4-Y6
MNP,Northern Mariana Islands,WPRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,,General/routine,NATIONAL,Y11
MNP,Northern Mariana Islands,WPRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,2.0,,General/routine,NATIONAL,Y16
MNP,Northern Mariana Islands,WPRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M12
MNP,Northern Mariana Islands,WPRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,Y4-Y6
MNP,Northern Mariana Islands,WPRO,2023,MMRV,"MMRV (Measles, mumps, rubella and varicella) vaccine",1.0,,General/routine,NATIONAL,M12
MNP,Northern Mariana Islands,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,W6
MNP,Northern Mariana Islands,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M4
MNP,Northern Mariana Islands,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M6
MNP,Northern Mariana Islands,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,4.0,,General/routine,NATIONAL,M15-M18
MNP,Northern Mariana Islands,WPRO,2023,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,1.0,,General/routine,NATIONAL,W6
MNP,Northern Mariana Islands,WPRO,2023,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,2.0,,General/routine,NATIONAL,M4
MNP,Northern Mariana Islands,WPRO,2023,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,3.0,,General/routine,NATIONAL,M6
MNP,Northern Mariana Islands,WPRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y7-Y18
MNP,Northern Mariana Islands,WPRO,2023,VARICELLA,Varicella vaccine,1.0,,General/routine,NATIONAL,M12
MNP,Northern Mariana Islands,WPRO,2023,VARICELLA,Varicella vaccine,2.0,,General/routine,NATIONAL,Y4-Y6
MNP,Northern Mariana Islands,WPRO,2023,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Y50-Y85
MOZ,Mozambique,AFRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B
MOZ,Mozambique,AFRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,M2
MOZ,Mozambique,AFRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,M3
MOZ,Mozambique,AFRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,M4
MOZ,Mozambique,AFRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9
MOZ,Mozambique,AFRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6
MOZ,Mozambique,AFRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,M4
MOZ,Mozambique,AFRO,2023,IPV,IPV (Inactivated polio vaccine),2.0,,General/routine,NATIONAL,M9
MOZ,Mozambique,AFRO,2023,MR,MR (Measles and rubella) vaccine,1.0,,General/routine,NATIONAL,M9
MOZ,Mozambique,AFRO,2023,MR,MR (Measles and rubella) vaccine,2.0,,General/routine,NATIONAL,M18
MOZ,Mozambique,AFRO,2023,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,B
MOZ,Mozambique,AFRO,2023,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,M2
MOZ,Mozambique,AFRO,2023,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,M3
MOZ,Mozambique,AFRO,2023,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,M4
MOZ,Mozambique,AFRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,M2
MOZ,Mozambique,AFRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M4
MOZ,Mozambique,AFRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M9
MOZ,Mozambique,AFRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,M2
MOZ,Mozambique,AFRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,,General/routine,NATIONAL,M3
MOZ,Mozambique,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,+Y1
MOZ,Mozambique,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Y15-Y49
MOZ,Mozambique,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M1
MOZ,Mozambique,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+M6
MOZ,Mozambique,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,+Y1
MOZ,Mozambique,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,,General/routine,NATIONAL,+Y1
MOZ,Mozambique,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,,General/routine,NATIONAL,+M6
MOZ,Mozambique,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,B_CHILD_W,General/routine,NATIONAL,Y6
MOZ,Mozambique,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,,General/routine,NATIONAL,+M1
MOZ,Mozambique,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,,General/routine,NATIONAL,Y15-Y49
MOZ,Mozambique,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,,General/routine,NATIONAL,+Y1
MOZ,Mozambique,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,B_ADO_F,General/routine,NATIONAL,Y7
MOZ,Mozambique,AFRO,2023,VITAMINA,Vitamin A supplements,1.0,,General/routine,NATIONAL,M6
MOZ,Mozambique,AFRO,2023,VITAMINA,Vitamin A supplements,2.0,,General/routine,NATIONAL,M12
MOZ,Mozambique,AFRO,2023,VITAMINA,Vitamin A supplements,3.0,,General/routine,NATIONAL,M18
MOZ,Mozambique,AFRO,2023,VITAMINA,Vitamin A supplements,4.0,,General/routine,NATIONAL,M24
MOZ,Mozambique,AFRO,2023,VITAMINA,Vitamin A supplements,5.0,,General/routine,NATIONAL,M30
MOZ,Mozambique,AFRO,2023,VITAMINA,Vitamin A supplements,6.0,,General/routine,NATIONAL,M36
MRT,Mauritania,AFRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B
MRT,Mauritania,AFRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,W6
MRT,Mauritania,AFRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,W10
MRT,Mauritania,AFRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,W14
MRT,Mauritania,AFRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B
MRT,Mauritania,AFRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9
MRT,Mauritania,AFRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6
MRT,Mauritania,AFRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,W14
MRT,Mauritania,AFRO,2023,MR,MR (Measles and rubella) vaccine,1.0,,General/routine,NATIONAL,M9
MRT,Mauritania,AFRO,2023,MR,MR (Measles and rubella) vaccine,2.0,,General/routine,NATIONAL,M15
MRT,Mauritania,AFRO,2023,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,B
MRT,Mauritania,AFRO,2023,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,W6
MRT,Mauritania,AFRO,2023,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,W10
MRT,Mauritania,AFRO,2023,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,W14
MRT,Mauritania,AFRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,W6
MRT,Mauritania,AFRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,W10
MRT,Mauritania,AFRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,W14
MRT,Mauritania,AFRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,W6
MRT,Mauritania,AFRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,,General/routine,NATIONAL,W10
MRT,Mauritania,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact
MRT,Mauritania,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1
MRT,Mauritania,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6
MRT,Mauritania,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1
MRT,Mauritania,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1
MSR,Montserrat,AMRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,M2
MSR,Montserrat,AMRO,2023,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",5.0,B_CHILD_W,General/routine,NATIONAL,Y4.5
MSR,Montserrat,AMRO,2023,DTWP,DTwP (Whole cell) vaccine,1.0,B_2YL_W,General/routine,NATIONAL,M18
